"variable","iteration","chain","value"
"current_smoking","13","Chain 12",1.20967741935484
"current_smoking","14","Chain 12",1.16129032258065
"current_smoking","15","Chain 12",1.16129032258065
"current_smoking","16","Chain 12",1.20967741935484
"current_smoking","17","Chain 12",1.20967741935484
"current_smoking","18","Chain 12",1.20967741935484
"current_smoking","19","Chain 12",1.17741935483871
"current_smoking","20","Chain 12",1.20967741935484
"current_smoking","21","Chain 12",1.17741935483871
"current_smoking","22","Chain 12",1.12903225806452
"current_smoking","23","Chain 12",1.14516129032258
"current_smoking","24","Chain 12",1.17741935483871
"current_smoking","25","Chain 12",1.11290322580645
"current_smoking","26","Chain 12",1.20967741935484
"current_smoking","27","Chain 12",1.20967741935484
"current_smoking","28","Chain 12",1.16129032258065
"current_smoking","29","Chain 12",1.16129032258065
"current_smoking","30","Chain 12",1.19354838709677
"current_smoking","31","Chain 12",1.17741935483871
"current_smoking","32","Chain 12",1.20967741935484
"current_smoking","33","Chain 12",1.17741935483871
"current_smoking","34","Chain 12",1.16129032258065
"current_smoking","35","Chain 12",1.24193548387097
"current_smoking","36","Chain 12",1.20967741935484
"current_smoking","37","Chain 12",1.14516129032258
"current_smoking","38","Chain 12",1.12903225806452
"current_smoking","39","Chain 12",1.08064516129032
"current_smoking","40","Chain 12",1.17741935483871
"current_smoking","41","Chain 12",1.19354838709677
"current_smoking","42","Chain 12",1.19354838709677
"current_smoking","43","Chain 12",1.16129032258065
"current_smoking","44","Chain 12",1.19354838709677
"current_smoking","45","Chain 12",1.20967741935484
"current_smoking","46","Chain 12",1.12903225806452
"current_smoking","47","Chain 12",1.16129032258065
"current_smoking","48","Chain 12",1.14516129032258
"current_smoking","49","Chain 12",1.20967741935484
"current_smoking","50","Chain 12",1.14516129032258
"current_smoking","1","Chain 13",1.17741935483871
"current_smoking","2","Chain 13",1.17741935483871
"current_smoking","3","Chain 13",1.2258064516129
"current_smoking","4","Chain 13",1.12903225806452
"current_smoking","5","Chain 13",1.25806451612903
"current_smoking","6","Chain 13",1.2258064516129
