"variable","iteration","chain","value"
"current_smoking","12","Chain 11",0.0966536712150747
"current_smoking","13","Chain 11",0.110872224133318
"current_smoking","14","Chain 11",0.106209150326797
"current_smoking","15","Chain 11",0.0966536712150747
"current_smoking","16","Chain 11",0.0966536712150747
"current_smoking","17","Chain 11",0.108550242709169
"current_smoking","18","Chain 11",0.0817471238007874
"current_smoking","19","Chain 11",0.0966536712150747
"current_smoking","20","Chain 11",0.0917612659098727
"current_smoking","21","Chain 11",0.0942170240415854
"current_smoking","22","Chain 11",0.0966536712150747
"current_smoking","23","Chain 11",0.0791958108779574
"current_smoking","24","Chain 11",0.0942170240415854
"current_smoking","25","Chain 11",0.0942170240415854
"current_smoking","26","Chain 11",0.0942170240415854
"current_smoking","27","Chain 11",0.106209150326797
"current_smoking","28","Chain 11",0.103848946986202
"current_smoking","29","Chain 11",0.0990712074303406
"current_smoking","30","Chain 11",0.076625386996904
"current_smoking","31","Chain 11",0.0892863968199366
"current_smoking","32","Chain 11",0.0917612659098727
"current_smoking","33","Chain 11",0.0842793257653939
"current_smoking","34","Chain 11",0.0714272063601269
"current_smoking","35","Chain 11",0.0791958108779574
"current_smoking","36","Chain 11",0.066152581890456
"current_smoking","37","Chain 11",0.117723502656423
"current_smoking","38","Chain 11",0.0892863968199366
"current_smoking","39","Chain 11",0.0892863968199366
"current_smoking","40","Chain 11",0.0842793257653939
"current_smoking","41","Chain 11",0.0942170240415854
"current_smoking","42","Chain 11",0.0842793257653939
"current_smoking","43","Chain 11",0.101469632687383
"current_smoking","44","Chain 11",0.076625386996904
"current_smoking","45","Chain 11",0.0966536712150747
"current_smoking","46","Chain 11",0.0966536712150747
"current_smoking","47","Chain 11",0.106209150326797
"current_smoking","48","Chain 11",0.0817471238007874
"current_smoking","49","Chain 11",0.0842793257653939
"current_smoking","50","Chain 11",0.0714272063601269
"current_smoking","1","Chain 12",0.0990712074303406
"current_smoking","2","Chain 12",0.0917612659098727
"current_smoking","3","Chain 12",0.0867924167717769
"current_smoking","4","Chain 12",0.110872224133318
"current_smoking","5","Chain 12",0.0917612659098727
"current_smoking","6","Chain 12",0.0740358521576272
"current_smoking","7","Chain 12",0.0791958108779574
"current_smoking","8","Chain 12",0.0966536712150747
"current_smoking","9","Chain 12",0.0687994496044032
"current_smoking","10","Chain 12",0.103848946986202
