"variable","iteration","chain","value"
"current_smoking","31","Chain 7",1.29310344827586
"current_smoking","32","Chain 7",1.18965517241379
"current_smoking","33","Chain 7",1.24137931034483
"current_smoking","34","Chain 7",1.18965517241379
"current_smoking","35","Chain 7",1.20689655172414
"current_smoking","36","Chain 7",1.18965517241379
"current_smoking","37","Chain 7",1.17241379310345
"current_smoking","38","Chain 7",1.1551724137931
"current_smoking","39","Chain 7",1.17241379310345
"current_smoking","40","Chain 7",1.13793103448276
"current_smoking","41","Chain 7",1.20689655172414
"current_smoking","42","Chain 7",1.17241379310345
"current_smoking","43","Chain 7",1.18965517241379
"current_smoking","44","Chain 7",1.25862068965517
"current_smoking","45","Chain 7",1.10344827586207
"current_smoking","46","Chain 7",1.20689655172414
"current_smoking","47","Chain 7",1.20689655172414
"current_smoking","48","Chain 7",1.18965517241379
"current_smoking","49","Chain 7",1.20689655172414
"current_smoking","50","Chain 7",1.27586206896552
"current_smoking","1","Chain 8",1.24137931034483
"current_smoking","2","Chain 8",1.1551724137931
"current_smoking","3","Chain 8",1.18965517241379
"current_smoking","4","Chain 8",1.17241379310345
"current_smoking","5","Chain 8",1.18965517241379
"current_smoking","6","Chain 8",1.20689655172414
"current_smoking","7","Chain 8",1.24137931034483
"current_smoking","8","Chain 8",1.17241379310345
"current_smoking","9","Chain 8",1.25862068965517
"current_smoking","10","Chain 8",1.20689655172414
"current_smoking","11","Chain 8",1.22413793103448
"current_smoking","12","Chain 8",1.22413793103448
"current_smoking","13","Chain 8",1.24137931034483
"current_smoking","14","Chain 8",1.13793103448276
"current_smoking","15","Chain 8",1.18965517241379
"current_smoking","16","Chain 8",1.08620689655172
"current_smoking","17","Chain 8",1.12068965517241
"current_smoking","18","Chain 8",1.22413793103448
"current_smoking","19","Chain 8",1.22413793103448
"current_smoking","20","Chain 8",1.17241379310345
"current_smoking","21","Chain 8",1.1551724137931
"current_smoking","22","Chain 8",1.20689655172414
"current_smoking","23","Chain 8",1.25862068965517
"current_smoking","24","Chain 8",1.1551724137931
"current_smoking","25","Chain 8",1.20689655172414
"current_smoking","26","Chain 8",1.29310344827586
"current_smoking","27","Chain 8",1.1551724137931
"current_smoking","28","Chain 8",1.17241379310345
"current_smoking","29","Chain 8",1.13793103448276
"current_smoking","30","Chain 8",1.24137931034483
"current_smoking","31","Chain 8",1.17241379310345
"current_smoking","32","Chain 8",1.13793103448276
"current_smoking","33","Chain 8",1.20689655172414
"current_smoking","34","Chain 8",1.13793103448276
"current_smoking","35","Chain 8",1.24137931034483
"current_smoking","36","Chain 8",1.17241379310345
"current_smoking","37","Chain 8",1.22413793103448
"current_smoking","38","Chain 8",1.25862068965517
"current_smoking","39","Chain 8",1.20689655172414
"current_smoking","40","Chain 8",1.20689655172414
"current_smoking","41","Chain 8",1.25862068965517
"current_smoking","42","Chain 8",1.10344827586207
"current_smoking","43","Chain 8",1.24137931034483
"current_smoking","44","Chain 8",1.1551724137931
"current_smoking","45","Chain 8",1.13793103448276
"current_smoking","46","Chain 8",1.22413793103448
"current_smoking","47","Chain 8",1.12068965517241
"current_smoking","48","Chain 8",1.22413793103448
"current_smoking","49","Chain 8",1.25862068965517
"current_smoking","50","Chain 8",1.18965517241379
"current_smoking","1","Chain 9",1.13793103448276
"current_smoking","2","Chain 9",1.32758620689655
"current_smoking","3","Chain 9",1.25862068965517
"current_smoking","4","Chain 9",1.08620689655172
"current_smoking","5","Chain 9",1.18965517241379
"current_smoking","6","Chain 9",1.17241379310345
"current_smoking","7","Chain 9",1.20689655172414
"current_smoking","8","Chain 9",1.06896551724138
"current_smoking","9","Chain 9",1.20689655172414
"current_smoking","10","Chain 9",1.13793103448276
"current_smoking","11","Chain 9",1.1551724137931
"current_smoking","12","Chain 9",1.1551724137931
"current_smoking","13","Chain 9",1.17241379310345
"current_smoking","14","Chain 9",1.1551724137931
"current_smoking","15","Chain 9",1.20689655172414
"current_smoking","16","Chain 9",1.18965517241379
"current_smoking","17","Chain 9",1.18965517241379
"current_smoking","18","Chain 9",1.20689655172414
"current_smoking","19","Chain 9",1.13793103448276
"current_smoking","20","Chain 9",1.27586206896552
"current_smoking","21","Chain 9",1.12068965517241
"current_smoking","22","Chain 9",1.22413793103448
"current_smoking","23","Chain 9",1.22413793103448
"current_smoking","24","Chain 9",1.12068965517241
"current_smoking","25","Chain 9",1.24137931034483
"current_smoking","26","Chain 9",1.20689655172414
"current_smoking","27","Chain 9",1.13793103448276
"current_smoking","28","Chain 9",1.17241379310345
"current_smoking","29","Chain 9",1.22413793103448
"current_smoking","30","Chain 9",1.10344827586207
"current_smoking","31","Chain 9",1.17241379310345
"current_smoking","32","Chain 9",1.20689655172414
"current_smoking","33","Chain 9",1.32758620689655
"current_smoking","34","Chain 9",1.17241379310345
"current_smoking","35","Chain 9",1.13793103448276
"current_smoking","36","Chain 9",1.1551724137931
"current_smoking","37","Chain 9",1.20689655172414
"current_smoking","38","Chain 9",1.25862068965517
"current_smoking","39","Chain 9",1.20689655172414
"current_smoking","40","Chain 9",1.20689655172414
"current_smoking","41","Chain 9",1.20689655172414
"current_smoking","42","Chain 9",1.17241379310345
"current_smoking","43","Chain 9",1.17241379310345
"current_smoking","44","Chain 9",1.17241379310345
"current_smoking","45","Chain 9",1.20689655172414
"current_smoking","46","Chain 9",1.20689655172414
"current_smoking","47","Chain 9",1.17241379310345
"current_smoking","48","Chain 9",1.08620689655172
"current_smoking","49","Chain 9",1.17241379310345
"current_smoking","50","Chain 9",1.20689655172414
"current_smoking","1","Chain 10",1.18965517241379
"current_smoking","2","Chain 10",1.22413793103448
"current_smoking","3","Chain 10",1.17241379310345
"current_smoking","4","Chain 10",1.24137931034483
"current_smoking","5","Chain 10",1.24137931034483
"current_smoking","6","Chain 10",1.24137931034483
"current_smoking","7","Chain 10",1.27586206896552
"current_smoking","8","Chain 10",1.29310344827586
"current_smoking","9","Chain 10",1.08620689655172
"current_smoking","10","Chain 10",1.20689655172414
"current_smoking","11","Chain 10",1.24137931034483
"current_smoking","12","Chain 10",1.18965517241379
"current_smoking","13","Chain 10",1.22413793103448
"current_smoking","14","Chain 10",1.17241379310345
"current_smoking","15","Chain 10",1.20689655172414
"current_smoking","16","Chain 10",1.31034482758621
"current_smoking","17","Chain 10",1.1551724137931
"current_smoking","18","Chain 10",1.17241379310345
"current_smoking","19","Chain 10",1.24137931034483
"current_smoking","20","Chain 10",1.1551724137931
"current_smoking","21","Chain 10",1.1551724137931
"current_smoking","22","Chain 10",1.20689655172414
"current_smoking","23","Chain 10",1.24137931034483
"current_smoking","24","Chain 10",1.18965517241379
"current_smoking","25","Chain 10",1.1551724137931
"current_smoking","26","Chain 10",1.20689655172414
"current_smoking","27","Chain 10",1.27586206896552
"current_smoking","28","Chain 10",1.13793103448276
"current_smoking","29","Chain 10",1.24137931034483
"current_smoking","30","Chain 10",1.20689655172414
"current_smoking","31","Chain 10",1.12068965517241
"current_smoking","32","Chain 10",1.24137931034483
"current_smoking","33","Chain 10",1.20689655172414
"current_smoking","34","Chain 10",1.10344827586207
"current_smoking","35","Chain 10",1.20689655172414
"current_smoking","36","Chain 10",1.27586206896552
"current_smoking","37","Chain 10",1.18965517241379
"current_smoking","38","Chain 10",1.17241379310345
"current_smoking","39","Chain 10",1.18965517241379
"current_smoking","40","Chain 10",1.27586206896552
"current_smoking","41","Chain 10",1.18965517241379
"current_smoking","42","Chain 10",1.1551724137931
"current_smoking","43","Chain 10",1.08620689655172
"current_smoking","44","Chain 10",1.20689655172414
"current_smoking","45","Chain 10",1.13793103448276
"current_smoking","46","Chain 10",1.18965517241379
"current_smoking","47","Chain 10",1.27586206896552
"current_smoking","48","Chain 10",1.17241379310345
"current_smoking","49","Chain 10",1.17241379310345
"current_smoking","50","Chain 10",1.24137931034483
"current_smoking","1","Chain 11",1.08620689655172
"current_smoking","2","Chain 11",1.29310344827586
"current_smoking","3","Chain 11",1.13793103448276
"current_smoking","4","Chain 11",1.22413793103448
"current_smoking","5","Chain 11",1.18965517241379
"current_smoking","6","Chain 11",1.22413793103448
"current_smoking","7","Chain 11",1.22413793103448
"current_smoking","8","Chain 11",1.17241379310345
"current_smoking","9","Chain 11",1.17241379310345
"current_smoking","10","Chain 11",1.17241379310345
"current_smoking","11","Chain 11",1.13793103448276
"current_smoking","12","Chain 11",1.18965517241379
"current_smoking","13","Chain 11",1.18965517241379
"current_smoking","14","Chain 11",1.17241379310345
